speaker,marker,job_title,utterance,filename,financial_quarter,call_date
Manan Gosalia,Q,"Analyst, Morgan Stanley & Co. LLC","['great', 'thank', 'you']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'good', 'question', 'mean', 'think', 'say', 'little', 'bit', 'mean', 'necessarily', 'say', 'that', 'like', 'lack', 'debt', 'market', 'access', 'last', 'year', 'earlier', 'effect', 'terms', 'drive', 'revolver', 'utilization', 'think', 'main', 'driver', 'little', 'bit', 'residual', 'anxiety', 'csuite', 'increases', 'companies', 'get', 'smaller', 'size', 'really', 'going', 'function', 'plays', 'out', 'softer', 'landing', 'supported', 'utilization', 'would', 'think', 'things', 'turn', 'little', 'bit', 'worse', 'think', 'management', 'teams', 'going', 'incrementally', 'cautious', 'capex', 'might', 'see', 'utilization', 'even', 'lower']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Manan Gosalia,Q,"Analyst, Morgan Stanley & Co. LLC","['great', 'flip', 'side', 'spoke', 'lower', 'revolver', 'utilization', 'muted', 'demand', 'would', 'take', 'rebound', 'think', 'accelerates', 'rates', 'come', 'room', 'slow', 'even', 'capital', 'markets', 'open', 'even', 'more']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'sure', 'know', 'else', 'equal', 'dovish', 'rate', 'environment', 'course', 'supportive', 'capital', 'markets', 'details', 'little', 'bit', 'start', 'ecm', 'helps', 'higher', 'well', 'recent', 'rally', 'equity', 'markets', 'helps', 'think', 'there', 've', 'modest', 'challenges', 'ipo', 'vintage', 'terms', 'postlaunch', 'performance', 'whatever', 'that', 'little', 'bit', 'headwind', 'margin', 'terms', 'converting', 'pipeline', 'concerned', 'general', 'would', 'expect', 'see', 'rebound', 'there', 'dcm', 'again', 'else', 'equal', 'lower', 'rates', 'clearly', 'supportive', 'one', 'nuances', 'distinction', 'absolute', 'level', 'rates', 'rate', 'change', 'sometimes', 'see', 'corporates', 'seeing', 'expecting', 'lower', 'rates', 'therefore', 'waiting', 'refinance', 'hope', 'even', 'lower', 'rates', 'ways', 'then', 'slightly', 'different', 'dynamic', 'think', 'there', 'couple', 'nuances', 'there', 'one', 'obviously', 'know', 'announced', 'volume', 'lower', 'year', 'headwind', 'reported', 'revenues', 'else', 'equal', 'course', 'environment', 'regulatory', 'headwinds', 'heavily', 'discussed', 'said', 'that', 'think', 're', 'seeing', 'bit', 'pickup', 'deal', 'flow', 'would', 'expect', 'environment', 'bit', 'supportive']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Manan Gosalia,Q,"Analyst, Morgan Stanley & Co. LLC","['hey', 'good', 'morning', 'thanks', 'taking', 'questions', 'lot', 'talk', 'capital', 'markets', 'rebound', 'noted', 'starting', 'year', 'healthy', 'pipeline', 'could', 'give', 'color', 'seeing', 'rate', 'change', 'rate', 'environment', 'changing', 'conversations', 'across', 'ecm', 'dcm']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Erika Najarian,Q,"Analyst, UBS Securities LLC","['good', 'morning', 'first', 'question', 'followup', 'matt', 'regarding', 'buyback', 'printed', 'cet', 'quarter', 'net', 'basis', 'net', 'rwa', 'growth', 'net', 'income', 'produces', 'basis', 'points', 'every', 'quarter', 'again', 'that', 'net', 'rwa', 'growth', 'wondering', 'guideposts', 'looking', 'for', 'jeremy', 'terms', 'buyback', 'increasing', 'billion', 'quarter', 'need', 'wait', 'basel', 'iii', 'finalization', 'seems', 'like', 'could', 'quite', 'delayed', 'clarity', 'june', 'dfast', 'results', 'mentioned', 'scb', 'sort', 'enough', 'could', 'reconsider', 'pace', 'medium', 'term']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Erika Najarian,Q,"Analyst, UBS Securities LLC","['thanks', 'followup', 'billion', 'expenses', 'contemplate', 'significant', 'increase', 'comeback', 'investment', 'banking', 'everybody', 'seems', 'expecting']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Ebrahim H. Poonawala,Q,"Analyst, Bank of America Merrill Lynch","['got', 'thank', 'you']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['sure', 'yeah', 'happy', 'that', 'john', 'think', 'probably', 'best', 'way', 'look', 'ear', 'numbers', 'know', 'update', 'estimated', 'basis', 'going', 'little', 'bit', 'lower', 'think', 'something', 'like', '', 'billion', 'opposed', '', 'billion', 'round', 'numbers', 'billion', 'ear', 'think', 'empirically', 'number', 'maybe', 'little', 'higher', 'even', 'though', 'model', 'lags', 'ear', 've', 'seeing', 'lag', 'effect', 'little', 'bit', 'bigger', 'crudely', 'think', 'noted', 'remain', 'assetsensitive', 'that', 'one', 'way', 'quantify', 'would', 'say', 'empirical', 'number', 'would', 'maybe', 'little', 'higher', 'that', 'hopefully', 'gives', 'enough', 'work', 'with']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Charles W. Peabody,Q,"Analyst, Portales Partners LLC","['make', 'sure', 'understood', 'saying', 'nii', 'markets', 'going', 'billion', 'billion', 'within', 'that', 'would', 'contribution', 'first', 'republic', 'well']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Matt O’Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['good', 'morning', 'thanks', 'comments', 'net', 'interest', 'income', 'updates', 'medium', 'term', 'outlook', 'put', 'there']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'matt', 'particularly', 'updating', 'think', 'referring', 'billion', 'number', 'put', 'there', 'exactly', 'describe', 'outlook', 'think', 'number', 'put', 'try', 'quantify', 'little', 'bit', 'extent', 'earning', 'particularly', 'necessary', 'revise', 'number', 'would', 'point', 'out', 'again', 'highlight', 'page', 'highlighted', 'prepared', 'remarks', 'look', 'billion', 'exit', 'rate', 'full', 'year', 'guidance', 'billion', 'implies', 'obviously', 'exiting', 'billion', 'significant', 'sequential', 'decline', 'sense', 'see', 'kind', 'marching', 'path', 'billion', 'whether', 'ever', 'get', 'billion', 'maybe', 'topic', 'later', 'year', 'next', 'year']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'good', 'question', 'think', 'framed', 'exactly', 'correctly', 'sense', 'obviously', 'lot', 'buyback', 'capacity', 'general', 'based', 'organic', 'capital', 'generation', 'normal', 'capital', 'hierarchy', 'apply', 'now', 'plan', 'remain', 'modest', 'pace', 'buybacks', 'consistent', 'kind', 'billion', 'net', 'buyback', 'quarter', 'number', 've', 'talked', 'seen', 'light', 'probably', 'need', 'continue', 'building', 'bit', 'buffer', 'said', 'uncertainty', 'finalization', 'rules', 'also', 'reminder', 'scb', 'probably', 'little', 'bit', 'low', 'right', 'quite', 'volatile', 'that', 'another', 'factor', 'need', 'keep', 'mind']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Matt O’Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['okay', 'thank', 'you']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['thanks', 'matt']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
John McDonald,Q,"Analyst, Autonomous Research","['thanks', 'jeremy', 'could', 'give', 'little', 'color', 'what', 'baked', 'loan', 'loss', 'reserve', 'terms', 'kind', 'weighted', 'average', 'assumptions', 'change', 'macro', 'outlook', 'played', 'dynamics', 'reserve', 'builds', 'releases', 'quarter']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'actually', 'john', 'quarter', 'that', 'like', 'pretty', 'quiet', 'weighted', 'average', 'unemployment', 'rate', 'number', 'still', '', 'really', 'big', 'revisions', 'macro', 'outlook', 'driving', 'numbers', 'skew', 'remains', 'little', 'bit', 'skewed', 'downside', 'recognizing', 'still', 'see', 'risks', 'elevated', 'obviously', 'see', 'skew', 'difference', 'weighted', 'average', 'unemployment', '', 'what', 'central', 'outlook', 'think', 'something', 'like', '', 'sic', '', 'peak', 'current', 'levels']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
John McDonald,Q,"Analyst, Autonomous Research","['okay', 'then', 'follow', 'nii', 'could', 'give', 'sensitivity', 'outlook', 'flex', 'amount', 'fed', 'cuts', 'like', 'what', 'impact', 'fed', 'cuts', 'much', 'matter', 'like', 'first', 'two', 'versus', 'thinking', 'four', 'five', 'six', 'know', 'complicated', 'maybe', 'little', 'bit', 'color', 'like', 'sensitive', 'couple', 'cuts', 'might', 'helpful']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Matt O’Connor,Q,"Analyst, Deutsche Bank Securities, Inc.","['okay', 'separately', 'bought', 'back', 'couple', 'billion', 'dollars', 'stock', 'quarter', 'what', 'thought', 'process', 'buybacks', 'given', 'strong', 'capital', 'generation', 'also', 'uncertainty', 'regulatory', 'proposals']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
John McDonald,Q,"Analyst, Autonomous Research","['okay', 'thanks']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['right', 'okay', 'ebrahim', 'think', 'lot', 'things', 'actually', 'mutually', 'exclusive', 'statement', 'one', 'think', 'uncontroversial', 'economic', 'outlook', 'evolved', 'include', 'significantly', 'higher', 'probability', 'soft', 'landing', 'that', 'think', 'consensus', 'point', 'whether', 'believe', 'separate', 'issue', 'think', 'consensus', 'terms', 'consumer', 'resilience', 'made', 'comments', 'press', 'call', 'way', 'see', 'consumer', 'fine', 'relevant', 'metrics', 'effectively', 'normalized', 'question', 'really', 'light', 'fact', 'cash', 'buffers', 'also', 'normal', 'means', 'consumers', 'spending', 'they', 're', 'taking', 'spending', 'behavior', 'adjusts', 'new', 'year', 'world', 'cash', 'buffers', 'less', 'comfortable', 'were']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'good', 'question', 'multifamily', 'short', 'answer', 'that', 'pretty', 'uncontroversially', 'bleedthrough', 'reason', 'aware', 'pressure', 'multifamily', 'that', 'kind', 'different', 'markets', 'ones', 'actually', 'big', 'higherend', 'stuff', 'much', 'less', 'supply', 'constrained', 'markets', 'pressure', 'know', 'multifamily', 'portfolio', 'much', 'affordable', 'supply', 'constrained', 'markets', 'performance', 'remains', 'really', 'robust']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['comparability', 'kind', 'want', 'stay', 'business', 'guiding', 'first', 'republic', 'really', 'focused', 'guidance', 'firmwide', 'including', 'first', 'republic', 'everything', 'embedded', 'franchise', 'said', 'that', 'let', 'react', 'couple', 'things', 'said', 'again', 'want', 'get', 'like', 'microvalidation', 'one', 'way', 'backoftheenvelope', 'math', 'accelerated', 'pull', 'par', 'accretion', 'loans', 'purchased', 'year', 'think', 'annualization', 'maybe', 'bit', 'high', 'number', 'then', 'sensitivities', 'perspective', 'actually', 'think', 'simplify', 'math', 'little', 'bit', 'kind', 'direct', 'ear', 'per', 'response', 'prior', 'question', 'ear', 'fully', 'includes', 'first', 'republic', 'assets', 'liabilities', 'various', 'dynamics', 'think', 'that', 'kind', 'like', 'easier', 'way', 'think', 'company']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Ebrahim H. Poonawala,Q,"Analyst, Bank of America Merrill Lynch","['maybe', 'taking', 'step', 'further', 'concern', 'around', 'whether', 'see', 'cre', 'pain', 'filter', 'multifamily', 'apartments', 'pretty', 'large', 'multifamily', 'exposure', 'high', 'quality', 'give', 'sense', 'one', 'seeing', 'bleedthrough', 've', 'seen', 'office', 'areas', 'commercial', 'real', 'estate', 'particular', 'parts', 'lending', 'thank', 'you']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['one', 'speculate', 'different', 'trajectories', 'could', 'take', 'think', 'important', 'take', 'step', 'back', 'remind', 'consistent', 'soft', 'landing', 'view', 'central', 'case', 'modeling', 'obviously', 'always', 'worry', 'tail', 'scenarios', 'strong', 'labor', 'market', 'strong', 'labor', 'market', 'means', 'else', 'equal', 'strong', 'consumer', 'credit', 'that', 'see', 'world']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jamie Dimon,A,"Chairman & Chief Executive Officer, JPMorgan Chase & Co.","['going', 'hit', 'day', '']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jim Mitchell,Q,"Analyst, Seaport Global Securities LLC","['right', 'okay', 'thanks', 'lot']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'good', 'questions', 'let', 'reprice', 'first', 'think', 'else', 'equal', 'dovish', 'fed', 'environment', 'six', 'cuts', 'effect', 'taking', 'little', 'bit', 'pressure', 'reprice', 'especially', 'productlevel', 'reprice', 'time', 'continue', 'expect', 'internal', 'migration', 'particularly', 'checking', 'savings', 'cds', 'wholesale', 'little', 'bit', 'ongoing', 'migration', 'noninterestbearing', 'interestbearing', 'trajectory', 'would', 'expect', 'continue', 'even', 'lower', 'rate', 'environment', 'result', 'look', 'weighted', 'average', 'rate', 'paid', 'example', 'consumer', 'deposit', 'franchise', 'would', 'actually', 'expect', 'number', 'little', 'bit', 'higher', 'even', 'world', 'six', 'cuts', 'that', 'actually', 'intuitive', 'think', 'people', 'continue', 'migrating', 'cds', 'maybe', 'little', 'nonintuitive', 'kind', 'trying', 'beta', 'type', 'math', 'like', 'change', 'rates', 'change', 'rate', 'paid', 'gets', 'little', 'bit', 'nonintuitive', 'then', 'terms', 'balances', 'yeah', 'note', 'said', 'outlook', 'balances', 'modestly', 'down', 'consider', 'despite', 'various', 'speculations', 'slow', 'later', 'year', 'continues', 'loan', 'growth', 'system', 'whole', 'expected', 'quite', 'muted', 'pretty', 'modest', 'decline', 'outlook', 'consistent', 'lower', 'rates', 'kind', 'agree', 'environment', 'margin', 'little', 'bit', 'supportive', 'systemwide', 'deposit', 'balances', 'then', 'obviously', 'continue', 'optimistic', 'ability', 'take', 'share', 'deposits', 'based', 'customer', 'value', 'proposition', 'across', 'different', 'businesses']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Jim Mitchell,Q,"Analyst, Seaport Global Securities LLC","['hey', 'good', 'morning', 'maybe', 'follow', 'different', 'way', 'nii', 'question', 'deposits', 'you', 'jeremy', 'discuss', 'assumptions', 'reprice', 'migration', 'thoughts', 'then', 'layering', 'get', 'six', 'cuts', 'start', 'change', 'dynamic', 'around', 'growth', 'deposits', 'thinking', 'that']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
Ebrahim H. Poonawala,Q,"Analyst, Bank of America Merrill Lynch","['hey', 'good', 'morning', 'guess', 'maybe', 'one', 'question', 'looking', 'statement', 'think', 'jamie', 'quoted', 'saying', 'sees', 'consumer', 'resilient', 'market', 'expecting', 'soft', 'landing', 'would', 'love', 'hear', 'sure', 'jamie', 'call', 'maybe', 'jeremy', 'would', 'love', 'hear', 'thoughts', 'around', 'believe', 'outlook', 'soft', 'landing', 'increased', 'market', 'pricing', 'correctly', 'look', 'customer', 'base', 'still', 'worried', 'lagged', 'effects', 'rate', 'hikes']",jpm-4q23-earnings-call-transcript.pdf,4Q23,2024-01-12
John McDonald,Q,"Analyst, Autonomous Research","['follow', 'seems', 'like', 'you', 'done', 'securities', 'repositioning', 'last', 'couple', 'quarters', 'positioning', 'balance', 'sheet', 'terms', 'cash', 'securities', 'portfolio', 'given', 'outlook', 'rates']",jpm-3q23-earnings-call-transcript.pdf,3Q23,2023-10-13
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['yeah', 'right', 'contribution', 'runoff', 'loans', 'notable', 'first', 'republic', 'related', 'net', 'income', 've', 'printed', 'quarter', 'first', 'thing', 'say', 'think', 'first', 'republic', 'related', 'net', 'income', 'number', 'quarter', 'sustainable', 'indicator', 'future', 'run', 'rate', 'dynamics', 've', 'talked', 'about', 'particular', 'overearning', 'deposits', 'sort', 'normal', 'deposit', 'margins', 'also', 'apply', 'first', 'republic', 'franchise', 'degree', 'would', 'expect', 'normalize', 'probably', 'significantly', 'things', 'alluded', 'accelerated', 'pull', 'par', 'commitments', 'took', 'fair', 'value', 'discount', 'part', 'acquisition', 'that', 'shortterm', 'tailwind', 'revenue', 'come', 'next', 'quarters', 'yeah', 'terms', 'going', 'overall', 'deepening', 'relationships', 'remains', 'focus', 'think', 'happen', 'continue', 'integration', 'continue', 'stabilizing', 'yeah', 'think', 'said', 'press', 'call', 'things', 'going', 'well', 'arguably', 'little', 'bit', 'better', 'sort', 'modeled', 'part', 'acquisition', 're', 'happy', 'see', 'that']",jpm-3q23-earnings-call-transcript.pdf,3Q23,2023-10-13
Jeremy Barnum,A,"Chief Financial Officer, JPMorgan Chase & Co.","['sure', 'thanks', 'john', 'think', 'themes', 'pretty', 'much', 've', 'seen', 'prior', 'quarters', 'talked', 'little', 'bit', 'press', 'call', 've', 'trying', 'little', 'bit', 'cautious', 'recognizing', 'think', 'current', 'levels', 'sustainable', 'think', 'll', 'reprice', 'pockets', 'degree', 'maybe', 'tiering', 'whatever', 'point', 'future', 'and', 'course', 'happened', 'yet', 'year', 'that', 'one', 'factor', 'meantime', 'strategy', 'working', 'well', 're', 'getting', 'continue', 'get', 'good', 'feedback', 'field', 're', 'capturing', 'money', 'motion', 're', 'seeing', 'sort', 'internal', 'migration', 'associated', 'slow', 'increase', 'deposit', 'rate', 'paid', 'result', 'migration', 'that', 'sort', 'working', 'would', 'hoped', 'everything', 'kind', 'playing', 'according', 'plan', 'would', 'say', 'terms', 'higherforlonger', 'think', 'means', 'continue', 'upward', 'pressure', 'deposit', 'pricing', 'internal', 'migration', 'possibly', 'moderate', 'effects', 'end', 'always', 'say', 'going', 'price', 'products', 'function', 'competitive', 'market', 'environment']",jpm-3q23-earnings-call-transcript.pdf,3Q23,2023-10-13
